,image_name,prob1,prob2,prob3,prob4,prob5,target1,target2,target3,target4,target5,correct_prob1,correct_prob2,correct_prob3,correct_prob4,correct_prob5,confidence_mean
6487,1406718970003.jpg,0.027670793,0.055920064,0.11420533,0.32141462,0.38656998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38656998,0.3865699768066406
1761,0303426250004.jpg,0.026076753,0.053381164,0.10696629,0.27343774,0.38653457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38653457,0.38653457164764404
14227,2004381890007.jpg,0.056320213,0.1141085,0.15554127,0.3487844,0.3864534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3864534,0.38645339012145996
8912,1802818090001.jpg,0.032504447,0.061019745,0.12614727,0.38636813,0.27882043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38636813,0.0,0.38636812567710876
3965,0903194730003.jpg,0.021940073,0.050325476,0.12778512,0.38627696,0.27378115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38627696,0.0,0.3862769603729248
8573,1800304150002.jpg,0.028102791,0.05878722,0.13219991,0.41493022,0.38616806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38616806,0.38616806268692017
7690,1604893090004.jpg,0.05004372,0.088109955,0.1418474,0.38616675,0.30252784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38616675,0.0,0.3861667513847351
15428,2008009290001.jpg,0.04305216,0.0799965,0.15377595,0.38608292,0.29493892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38608292,0.0,0.3860829174518585
15118,2006910090005.jpg,0.052871205,0.09669848,0.17796102,0.38122153,0.38602367,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38602367,0.3860236704349518
572,0063871670006.jpg,0.024793766,0.054582544,0.121147886,0.42510796,0.34689415,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.42510796,0.34689415,0.3860010504722595
5594,1304369090001.jpg,0.049729355,0.11384301,0.20788705,0.43925226,0.33243784,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43925226,0.33243784,0.38584505021572113
8741,1801467350004.jpg,0.03974271,0.08108445,0.13526154,0.4203501,0.35080147,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4203501,0.35080147,0.3855757862329483
10844,2000623530005.jpg,0.033510484,0.0725584,0.16476461,0.4490178,0.32150108,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4490178,0.32150108,0.3852594345808029
4169,1001130270001.jpg,0.03167022,0.078637615,0.16935213,0.3852009,0.356459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3852009,0.0,0.3852008879184723
14873,2005956390002.jpg,0.050093904,0.10940136,0.1764755,0.38462606,0.28936166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38462606,0.0,0.3846260607242584
10358,1906429770003.jpg,0.05415553,0.10060571,0.16704701,0.4385764,0.33058968,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4385764,0.33058968,0.3845830410718918
13590,2003404090004.jpg,0.048246644,0.08472374,0.14274585,0.38440162,0.34194237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38440162,0.0,0.3844016194343567
6542,1407674690002.jpg,0.04148773,0.08461973,0.16073182,0.38388687,0.29353112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38388687,0.0,0.3838868737220764
13443,2003279070001.jpg,0.038670495,0.09678483,0.21124583,0.38375843,0.29355818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38375843,0.0,0.38375842571258545
15414,2007925190002.jpg,0.058438115,0.09941818,0.15958054,0.3836768,0.23089376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3836768,0.0,0.38367679715156555
15115,2006910090002.jpg,0.046648066,0.10276237,0.18184334,0.37077925,0.38366312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38366312,0.3836631178855896
13052,2002749690003.jpg,0.04623985,0.09511685,0.16609113,0.399001,0.3676173,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.399001,0.3676173,0.38330915570259094
8128,1701660890001.jpg,0.04351531,0.08057306,0.14142552,0.38310283,0.295432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38310283,0.0,0.3831028342247009
4892,1201210850006.jpg,0.019315,0.04524009,0.10968496,0.29718125,0.38258857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38258857,0.38258856534957886
6980,1503878490001.jpg,0.029181719,0.075220264,0.17798783,0.39535794,0.3823428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3823428,0.38234278559684753
2716,0508630250003.jpg,0.11219084,0.18284619,0.1888842,0.38224345,0.27613565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38224345,0.0,0.38224345445632935
10906,2000682550001.jpg,0.03455261,0.088109195,0.17696685,0.34050006,0.3821563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3821563,0.3821563124656677
10469,1908015090003.jpg,0.04326023,0.089764126,0.15957382,0.3820877,0.30579185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3820877,0.0,0.38208770751953125
3751,0806543570001.jpg,0.030468993,0.05975835,0.12750623,0.40582466,0.35817468,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.40582466,0.35817468,0.381999671459198
123,0002320430004.jpg,0.031320114,0.062292382,0.11771151,0.31656346,0.38172373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38172373,0.3817237317562103
11848,2001511050001.jpg,0.024245221,0.04939869,0.09870733,0.3631229,0.38162157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38162157,0.3816215693950653
8015,1700649730001.jpg,0.022193482,0.060621835,0.17478314,0.381526,0.28455925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.381526,0.0,0.38152599334716797
15960,8400135850004.jpg,0.07470862,0.15747,0.20367214,0.38150862,0.26783508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38150862,0.0,0.38150861859321594
4752,1200292190006.jpg,0.02914484,0.057354398,0.14133424,0.38142392,0.2449871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38142392,0.0,0.3814239203929901
14226,2004381890006.jpg,0.052529417,0.09951025,0.1484015,0.33541232,0.38134506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38134506,0.38134506344795227
10608,2000287150002.jpg,0.032455206,0.07349542,0.14178306,0.38121793,0.31410614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38121793,0.0,0.38121792674064636
10814,2000606950003.jpg,0.05146463,0.107655354,0.20183088,0.45215198,0.38116565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38116565,0.38116565346717834
9715,1901602590006.jpg,0.050237723,0.09134483,0.13524556,0.38076028,0.27414528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38076028,0.0,0.3807602822780609
16642,9220881550002.jpg,0.035582483,0.071862966,0.14186819,0.40123838,0.3602446,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.40123838,0.3602446,0.38074149191379547
2161,0405563950003.jpg,0.04122229,0.09373841,0.18022123,0.3804776,0.35418272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3804776,0.0,0.3804776072502136
10907,2000682550002.jpg,0.05680397,0.11773542,0.16413882,0.33511257,0.38040012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38040012,0.3804001212120056
14263,2004444990002.jpg,0.03666863,0.076733455,0.15430787,0.30607063,0.38032073,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38032073,0.3803207278251648
6541,1407674690001.jpg,0.042347975,0.09087418,0.15918157,0.37969625,0.3127371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37969625,0.0,0.379696249961853
8575,1800304150004.jpg,0.022106305,0.049794123,0.14531922,0.40281022,0.3796058,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3796058,0.37960579991340637
4681,1107300070005.jpg,0.023833284,0.050661057,0.103758425,0.3795374,0.31404686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3795374,0.0,0.3795374035835266
11689,2001430470001.jpg,0.019654961,0.043589674,0.110838465,0.41347957,0.3453207,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.41347957,0.3453207,0.3794001340866089
11690,2001430470002.jpg,0.04240837,0.09952093,0.17432067,0.43587214,0.32272673,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43587214,0.32272673,0.37929943203926086
2717,0508630250004.jpg,0.11606756,0.20160337,0.20474246,0.3792871,0.29028457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3792871,0.0,0.37928709387779236
10817,2000606950006.jpg,0.03308827,0.085524194,0.18477789,0.45320365,0.37920332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37920332,0.37920331954956055
15378,2007812590001.jpg,0.051284626,0.107095346,0.1932759,0.37913263,0.27745098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37913263,0.0,0.37913262844085693
2136,0404980450004.jpg,0.047225643,0.08502239,0.16915263,0.40476516,0.3534065,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.40476516,0.3534065,0.37908582389354706
12452,2002169590001.jpg,0.04865501,0.09708746,0.15963097,0.3789363,0.2607905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3789363,0.0,0.3789362907409668
10499,1908480390002.jpg,0.04040748,0.08638018,0.15315235,0.42315412,0.33470404,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.42315412,0.33470404,0.378929078578949
15397,2007861590002.jpg,0.03220664,0.061288565,0.10935463,0.3788541,0.340747,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3788541,0.0,0.37885409593582153
6982,1503878490003.jpg,0.03613484,0.08435656,0.15652362,0.31401435,0.37861466,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37861466,0.3786146640777588
10611,2000287150005.jpg,0.048554573,0.1073522,0.16514708,0.37857288,0.30169111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37857288,0.0,0.37857288122177124
13388,2003228630005.jpg,0.0226795,0.05097001,0.14490432,0.37854785,0.3368587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37854785,0.0,0.3785478472709656
11850,2001511050003.jpg,0.024990715,0.052933197,0.12446067,0.38583463,0.37845546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37845546,0.3784554600715637
5750,1307000890001.jpg,0.031952478,0.071948186,0.14458027,0.37823606,0.3600957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37823606,0.0,0.3782360553741455
9713,1901602590004.jpg,0.045845065,0.097615585,0.17005762,0.3778069,0.2951362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3778069,0.0,0.3778069019317627
10634,2000379470003.jpg,0.030315321,0.06086538,0.12395706,0.4015348,0.35378549,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4015348,0.35378549,0.3776601403951645
6830,1502117670003.jpg,0.04079373,0.08100225,0.14462309,0.33019954,0.37760925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37760925,0.3776092529296875
12205,2001853890003.jpg,0.05543384,0.102556705,0.18266572,0.37755072,0.2881329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37755072,0.0,0.37755072116851807
15340,2007646890001.jpg,0.039701674,0.08052779,0.13680097,0.3725152,0.37753475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37753475,0.37753474712371826
15303,2007560290004.jpg,0.03147069,0.065809965,0.13403052,0.37741792,0.35629743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37741792,0.0,0.3774179220199585
10407,1907087290003.jpg,0.0485654,0.10503785,0.19027741,0.37724096,0.33554482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37724096,0.0,0.37724095582962036
2173,0405715370003.jpg,0.04968153,0.09520963,0.17213903,0.37721252,0.2824708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37721252,0.0,0.3772125244140625
14978,2006246390006.jpg,0.028954532,0.06058026,0.13089341,0.380522,0.37719154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37719154,0.37719154357910156
8243,1703091090003.jpg,0.05570028,0.10722086,0.17398389,0.400207,0.37712246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37712246,0.3771224617958069
2714,0508630250001.jpg,0.10460581,0.18924332,0.20702608,0.37710756,0.25271276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37710756,0.0,0.37710756063461304
9360,1807784890006.jpg,0.042177938,0.08201524,0.14126462,0.3770892,0.2572257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3770892,0.0,0.3770892024040222
6267,1403508490003.jpg,0.094000235,0.17786658,0.20184164,0.37695026,0.3116194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37695026,0.0,0.3769502639770508
14309,2004504890002.jpg,0.0342779,0.0680812,0.12684593,0.3614008,0.39244798,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3614008,0.39244798,0.37692439556121826
3917,0902026550005.jpg,0.030967515,0.075170405,0.16274111,0.3682448,0.3767144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3767144,0.37671440839767456
11315,2001134830002.jpg,0.028876275,0.05583388,0.10882921,0.37668386,0.19983914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37668386,0.0,0.3766838610172272
8758,1801727390001.jpg,0.039652742,0.08997455,0.16863269,0.3765911,0.27758995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3765911,0.0,0.3765910863876343
14875,2005956390004.jpg,0.05332568,0.11609863,0.17678538,0.37611055,0.31744072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37611055,0.0,0.3761105537414551
2770,0600544470001.jpg,0.018530548,0.038417704,0.085445926,0.37601766,0.29340175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37601766,0.0,0.37601765990257263
12206,2001853890004.jpg,0.046013094,0.09068892,0.16962971,0.3758898,0.289298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3758898,0.0,0.3758898079395294
7828,1608104490002.jpg,0.047174804,0.093603075,0.15780102,0.37563992,0.32675564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37563992,0.0,0.3756399154663086
12986,2002698590007.jpg,0.03354408,0.074162886,0.14238042,0.3755175,0.22692724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3755175,0.0,0.37551748752593994
15369,2007771190002.jpg,0.045041494,0.09380481,0.20303808,0.37544614,0.2754869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37544614,0.0,0.3754461407661438
125,0002320430006.jpg,0.03200265,0.06503554,0.106730655,0.28172368,0.37535882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37535882,0.37535881996154785
2135,0404980450003.jpg,0.07360752,0.14178705,0.18773581,0.4352517,0.31543055,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4352517,0.31543055,0.37534113228321075
7814,1607679490002.jpg,0.042908654,0.087859675,0.16449068,0.37523097,0.34856802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37523097,0.0,0.37523096799850464
15119,2006910090006.jpg,0.054455034,0.10271707,0.19403702,0.42786163,0.3751009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3751009,0.37510091066360474
4044,0907227070002.jpg,0.03175101,0.057601232,0.10539679,0.29773682,0.3750866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3750866,0.37508660554885864
8572,1800304150001.jpg,0.022349203,0.049938716,0.12285197,0.42086267,0.37504786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37504786,0.37504786252975464
11319,2001134830006.jpg,0.028229449,0.046151854,0.08120009,0.37479025,0.26443952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37479025,0.0,0.3747902512550354
3753,0806543570003.jpg,0.03005939,0.060782656,0.13558605,0.3850629,0.36451066,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3850629,0.36451066,0.37478677928447723
3967,0903194730005.jpg,0.022972725,0.053833894,0.15098521,0.37477493,0.2921341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37477493,0.0,0.3747749328613281
4891,1201210850005.jpg,0.021058483,0.04850681,0.11026567,0.2953957,0.37462693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37462693,0.37462693452835083
17052,9505626850002.jpg,0.03048389,0.061755814,0.14098388,0.41080457,0.33837432,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.41080457,0.33837432,0.3745894432067871
6563,1408171890003.jpg,0.09169917,0.12536162,0.15580887,0.41222686,0.33628705,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.41222686,0.33628705,0.3742569535970688
14997,2006363990004.jpg,0.047731347,0.08203103,0.13536829,0.3867812,0.36134413,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3867812,0.36134413,0.3740626573562622
2718,0508630250005.jpg,0.12841047,0.20324537,0.20050046,0.37376785,0.29391325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37376785,0.0,0.3737678527832031
15247,2007325790007.jpg,0.07944416,0.14570293,0.18271713,0.37369114,0.3378955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37369114,0.0,0.3736911416053772
7849,1608469590004.jpg,0.033754993,0.06850816,0.13944739,0.37349913,0.28368318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37349913,0.0,0.3734991252422333
1760,0303426250003.jpg,0.02964137,0.058870032,0.122367375,0.27411512,0.37346295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37346295,0.3734629452228546
958,0104514370002.jpg,0.029850831,0.055647198,0.10014096,0.35112032,0.37336323,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37336323,0.3733632266521454
13389,2003228630006.jpg,0.026434992,0.06361905,0.15881692,0.37334943,0.29734403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37334943,0.0,0.3733494281768799
9773,1901849250005.jpg,0.032270975,0.06859161,0.14101733,0.37334165,0.33078694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37334165,0.0,0.3733416497707367
10908,2000682550003.jpg,0.04550709,0.09877682,0.1513917,0.3034692,0.3731929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3731929,0.3731929063796997
14536,2004883890001.jpg,0.038405493,0.07978443,0.13977137,0.3731803,0.32135758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3731803,0.0,0.3731802999973297
6489,1406718970005.jpg,0.026095636,0.057405822,0.11565241,0.2879575,0.3731049,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3731049,0.37310490012168884
10612,2000287150006.jpg,0.022528995,0.052857526,0.123518474,0.3730588,0.32931694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3730588,0.0,0.3730587959289551
13312,2003116530001.jpg,0.018136654,0.044739734,0.11591681,0.37305617,0.26509225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37305617,0.0,0.37305617332458496
13587,2003404090001.jpg,0.036432803,0.08453688,0.14914465,0.37297738,0.30262426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37297738,0.0,0.3729773759841919
12069,2001711870003.jpg,0.088559955,0.16923471,0.2063101,0.41573414,0.3299095,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.41573414,0.3299095,0.3728218227624893
9886,1902745830002.jpg,0.045044035,0.0992933,0.16402814,0.38003114,0.3649141,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.38003114,0.3649141,0.3724726140499115
9990,1903431690002.jpg,0.03084147,0.06131967,0.14291659,0.3723265,0.37914193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3723265,0.0,0.37232649326324463
6183,1402242730003.jpg,0.022270707,0.052282684,0.124461025,0.372325,0.2727058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.372325,0.0,0.37232500314712524
12207,2001853890005.jpg,0.0735112,0.14256069,0.2013341,0.37204856,0.22950321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37204856,0.0,0.372048556804657
8574,1800304150003.jpg,0.025269657,0.05055916,0.09814856,0.32901615,0.37163824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37163824,0.3716382384300232
9359,1807784890005.jpg,0.038248703,0.07449108,0.1407098,0.3714837,0.25923806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3714837,0.0,0.371483713388443
2687,0508452650001.jpg,0.03246637,0.06687326,0.13046937,0.37144303,0.26641464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37144303,0.0,0.3714430332183838
6743,1501348890004.jpg,0.040669106,0.074265845,0.13912602,0.40554428,0.3370134,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.40554428,0.3370134,0.3712788373231888
7492,1602724790001.jpg,0.04710815,0.097194254,0.15266219,0.37109247,0.37964788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37109247,0.0,0.37109246850013733
10816,2000606950005.jpg,0.0521426,0.13093062,0.19924001,0.4493708,0.37083608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37083608,0.370836079120636
17254,9608102450006.jpg,0.03184635,0.09565103,0.20708832,0.3707169,0.28176934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3707169,0.0,0.3707168996334076
14265,2004444990004.jpg,0.033192933,0.066174924,0.12697032,0.30811372,0.3706997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3706997,0.3706997036933899
4963,1201614590002.jpg,0.051780462,0.109659895,0.19024372,0.3706453,0.29813734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3706453,0.0,0.37064531445503235
6227,1402698730003.jpg,0.023302235,0.057785504,0.12804666,0.37059397,0.27884448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37059397,0.0,0.37059396505355835
10468,1908015090002.jpg,0.033356182,0.07347475,0.15716606,0.37058777,0.28573537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37058777,0.0,0.3705877661705017
380,0018737550005.jpg,0.047705106,0.11549658,0.17469127,0.37053427,0.30402014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37053427,0.0,0.3705342710018158
13384,2003228630001.jpg,0.022400612,0.047949877,0.120337605,0.37036592,0.29527038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37036592,0.0,0.3703659176826477
14215,2004374190001.jpg,0.027289234,0.068762265,0.18628837,0.38890445,0.35124305,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.38890445,0.35124305,0.37007375061511993
14411,2004675530006.jpg,0.02772697,0.0580272,0.1285329,0.41371775,0.3263179,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.41371775,0.3263179,0.3700178265571594
17524,9712166650001.jpg,0.03446964,0.07041655,0.11565554,0.27531737,0.36996603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36996603,0.3699660301208496
15415,2007925190003.jpg,0.057719506,0.10543239,0.15361467,0.36964554,0.22268409,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36964554,0.0,0.36964553594589233
8303,1703854890001.jpg,0.038799144,0.08116332,0.1346685,0.36948118,0.26110452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36948118,0.0,0.3694811761379242
15430,2008009290003.jpg,0.05730929,0.10292457,0.16458452,0.3692999,0.3188141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3692999,0.0,0.36929988861083984
11316,2001134830003.jpg,0.027155707,0.056298234,0.10943852,0.36919618,0.23520151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36919618,0.0,0.36919617652893066
1228,0201019950003.jpg,0.03343011,0.07462871,0.1815139,0.4019642,0.336177,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4019642,0.336177,0.3690705895423889
571,0063871670005.jpg,0.020158079,0.043613896,0.12070499,0.39588106,0.34225368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.39588106,0.34225368,0.36906737089157104
14225,2004381890005.jpg,0.062327668,0.116784036,0.15123224,0.30548775,0.3690463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3690463,0.36904630064964294
14540,2004914390003.jpg,0.041390017,0.08260888,0.16714218,0.37417132,0.36901182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36901182,0.3690118193626404
12982,2002698590003.jpg,0.035021726,0.06881914,0.12036772,0.36883983,0.2714216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36883983,0.0,0.368839830160141
15057,2006621290004.jpg,0.026429191,0.05069133,0.11794426,0.36881518,0.32436755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36881518,0.0,0.36881518363952637
13064,2002754090003.jpg,0.05397562,0.10200845,0.18405446,0.3688093,0.31911883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3688093,0.0,0.368809312582016
3047,0610179250004.jpg,0.026933514,0.060398713,0.14200747,0.36880288,0.25286606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36880288,0.0,0.36880287528038025
13274,2003081090002.jpg,0.024932476,0.04950112,0.10129539,0.38285303,0.35475054,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.38285303,0.35475054,0.3688017874956131
10815,2000606950004.jpg,0.0425053,0.10453864,0.19720007,0.46962336,0.36873704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36873704,0.36873704195022583
5466,1302103990003.jpg,0.049614906,0.097773075,0.17543843,0.4207284,0.31650472,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4207284,0.31650472,0.3686165511608124
2688,0508452650002.jpg,0.027443014,0.06285832,0.1384997,0.36758915,0.25203782,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36758915,0.0,0.36758914589881897
7816,1607679490004.jpg,0.036851384,0.08383563,0.1656478,0.3675841,0.35206583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3675841,0.0,0.36758410930633545
15814,2100555530003.jpg,0.03801886,0.06697124,0.115375,0.36726862,0.34282035,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36726862,0.0,0.3672686219215393
